Time,og_F,corr_F
573.7,81.0547,14.599749
573.8,82.0618,15.595586
573.9,81.3293,14.851823
574,81.9397,15.45096
574.1,81.4514,14.951397
574.2,82.0618,15.550534
574.3,81.543,15.020471
574.4,82.0313,15.497508
574.5,81.8787,15.333645
574.6,81.4209,14.864582
574.7,82.2144,15.646819
574.8,81.4209,14.842056
574.9,82.489,15.898893
575,81.2988,14.69743
575.1,82.1533,15.540667
575.2,81.665,15.041104
575.3,82.1533,15.518141
575.4,81.7871,15.140678
575.5,82.1533,15.495615
575.6,82.0618,15.392852
575.7,81.6956,15.015389
575.8,82.4585,15.767026
575.9,81.5125,14.809763
576,82.6416,15.9276
576.1,81.1768,14.451537
576.2,82.3975,15.660974
576.3,81.604,14.856211
576.4,82.2144,15.455348
576.5,82.0618,15.291485
576.6,82.1533,15.371722
576.7,82.1838,15.390959
576.8,81.9092,15.105096
576.9,82.428,15.612633
577,81.7566,14.92997
577.1,82.7942,15.956307
577.2,81.7261,14.876944
577.3,82.8857,16.025281
577.4,81.6956,14.823918
577.5,82.8552,15.972255
577.6,82.1533,15.259092
577.7,82.5195,15.614029
577.8,82.3059,15.389166
577.9,82.3669,15.438903
578,82.5806,15.64134
578.1,82.1838,15.233277
578.2,82.7942,15.832414
578.3,81.9702,14.997151
578.4,83.0078,16.023488
578.5,81.9397,14.944125
578.6,83.0383,16.031462
578.7,82.2144,15.196299
578.8,82.7332,15.703836
578.9,82.5806,15.539973
579,82.3059,15.25401
579.1,82.7637,15.700547
579.2,82.2144,15.139984
579.3,82.8247,15.739021
579.4,82.3364,15.239458
579.5,83.0383,15.930095
579.6,82.1228,15.003332
579.7,83.374,16.243269
579.8,82.2144,15.072406
579.9,83.2214,16.068143
580,82.6721,15.50758
580.1,82.7332,15.557417
580.2,82.6721,15.485054
580.3,82.7637,15.565391
580.4,83.1909,15.981328
580.5,82.7026,15.481765
580.6,83.1909,15.958802
580.7,82.5806,15.337239
580.8,83.5571,16.302476
580.9,82.3364,15.070513
581,83.4351,16.15795
581.1,82.5195,15.231087
581.2,83.0383,15.738624
581.3,83.2825,15.971561
581.4,82.7332,15.410998
581.5,83.313,15.979535
581.6,82.7332,15.388472
581.7,83.374,16.018009
581.8,82.6721,15.304846
581.9,83.4656,16.087083
582,82.5195,15.12972
582.1,83.6487,16.247657
582.2,82.7332,15.320894
582.3,83.4656,16.042031
582.4,83.313,15.878168
582.5,83.0383,15.592205
582.6,83.4656,16.008242
582.7,82.7637,15.295079
582.8,83.6182,16.138316
582.9,83.0383,15.547153
583,83.7402,16.23779
583.1,82.9468,15.433127
583.2,84.259,16.734064
583.3,82.9468,15.410601
583.4,83.6182,16.070738
583.5,83.3435,15.784775
583.6,83.5571,15.987112
583.7,83.8318,16.250549
583.8,83.252,15.659486
583.9,83.8928,16.289023
584,83.1909,15.57586
584.1,83.8623,16.235997
584.2,83.0688,15.431234
584.3,83.8928,16.243971
584.4,83.0688,15.408708
584.5,83.9539,16.282545
584.6,83.4045,15.721882
584.7,83.8013,16.107419
584.8,83.8623,16.157156
584.9,83.313,15.596593
585,84.1064,16.37873
585.1,83.1909,15.451967
585.2,84.259,16.508804
585.3,83.4351,15.673641
585.4,84.0759,16.303178
585.5,83.5876,15.803615
585.6,84.1675,16.372252
585.7,83.5266,15.720089
585.8,84.4116,16.593826
585.9,83.8623,16.033263
586,83.9233,16.083
586.1,84.3506,16.499037
586.2,83.6487,15.785874
586.3,84.5642,16.690111
586.4,83.4961,15.610748
586.5,84.4727,16.576085
586.6,83.7708,15.862922
586.7,84.4727,16.553559
586.8,83.7708,15.840396
586.9,84.5337,16.592033
587,83.9233,15.97037
587.1,84.1675,16.203307
587.2,84.2896,16.314144
587.3,83.8623,15.875581
587.4,84.6558,16.657818
587.5,83.6182,15.608955
587.6,84.7473,16.726792
587.7,83.7708,15.739029
587.8,84.6558,16.612766
587.9,84.198,16.143703
588,84.5337,16.46814
588.1,84.1675,16.090677
588.2,84.5642,16.476114
588.3,84.3201,16.220751
588.4,84.3506,16.239988
588.5,84.9915,16.869625
588.6,83.9233,15.790162
588.7,85.2966,17.152199
588.8,84.1675,16.011836
588.9,84.9304,16.763473
589,84.2285,16.05031
589.1,84.7168,16.527347
589.2,84.3201,16.119384
589.3,84.6252,16.413221
589.4,84.5032,16.279958
589.5,84.5337,16.299195
589.6,84.8694,16.623632
589.7,84.2285,15.971469
589.8,85.1746,16.906306
589.9,84.259,15.979443
590,85.2051,16.91428
590.1,84.5032,16.201117
590.2,84.9915,16.678154
590.3,84.6558,16.331191
590.4,84.9609,16.625028
590.5,84.7778,16.430665
590.6,84.8389,16.480502
590.7,84.8999,16.530239
590.8,84.5947,16.213776
590.9,85.3271,16.934913
591,84.4421,16.03865
591.1,85.5713,17.156587
591.2,84.4421,16.016124
591.3,85.4187,16.981461
591.4,84.6863,16.237798
591.5,85.1135,16.653735
591.6,84.8389,16.367872
591.7,84.9609,16.478609
591.8,85.1135,16.619946
591.9,84.5947,16.089883
592,85.5408,17.02472
592.1,84.5642,16.036857
592.2,85.7544,17.215794
592.3,84.3506,15.800731
592.4,85.4797,16.918568
592.5,84.7778,16.205405
592.6,85.2966,16.712942
592.7,85.0525,16.457579
592.8,84.8694,16.263216
592.9,85.2661,16.648653
593,85.1746,16.54589
593.1,85.2661,16.626127
593.2,85.0525,16.401264
593.3,85.6323,16.969801
593.4,85.022,16.348238
593.5,86.0291,17.344075
593.6,85.083,16.386712
593.7,85.6323,16.924749
593.8,85.5713,16.852486
593.9,85.4187,16.688623
594,85.6934,16.95206
594.1,85.3882,16.635597
594.2,85.5408,16.776934
594.3,85.4492,16.674071
594.4,85.7544,16.968008
594.5,85.144,16.346345
594.6,86.1206,17.311682
594.7,84.9915,16.171319
594.8,86.0901,17.258656
594.9,85.1135,16.270793
595,85.7239,16.86993
595.1,85.9985,17.133267
595.2,85.6323,16.755804
595.3,85.9985,17.110741
595.4,85.4797,16.580678
595.5,86.0901,17.179815
595.6,85.5103,16.588752
595.7,86.3037,17.370889
595.8,85.3577,16.413626
595.9,86.4868,17.531463
596,85.4797,16.5131
596.1,86.3647,17.386837
596.2,85.6934,16.704274
596.3,86.2427,17.242311
596.4,86.0596,17.047948
596.5,85.7544,16.731485
596.6,86.2122,17.178022
596.7,85.7544,16.708959
596.8,86.7615,17.704796
596.9,85.6018,16.533833
597,86.6089,17.52967
597.1,85.6628,16.572307
597.2,86.5784,17.476644
597.3,85.907,16.793981
597.4,86.1206,16.996318
597.5,86.3037,17.168155
597.6,86.0291,16.882292
597.7,86.3953,17.237229
597.8,85.8459,16.676566
597.9,86.4563,17.275703
598,85.907,16.71514
598.1,86.853,17.649877
598.2,85.9985,16.784114
598.3,86.7615,17.535851
598.4,85.9985,16.761588
598.5,86.6699,17.421725
598.6,86.2122,16.952762
598.7,86.3037,17.032999
598.8,86.853,17.571036
598.9,86.1206,16.827373
599,86.9751,17.67061
599.1,86.3037,16.987947
599.2,86.853,17.525984
599.3,86.2732,16.934921
599.4,87.0056,17.656058
599.5,86.3342,16.973395
599.6,87.0361,17.664032
599.7,86.1816,16.798269
599.8,86.792,17.397406
599.9,86.792,17.386143
600,86.5479,17.13078
600.1,87.2192,17.790817
600.2,86.3037,16.864054
600.3,87.1277,17.676791
600.4,86.3647,16.902528
600.5,87.5854,18.111965
600.6,86.5784,17.093702
600.7,87.2192,17.723239
600.8,86.8225,17.315276
600.9,86.9446,17.426113
601,87.0972,17.56745
601.1,86.7615,17.220487
601.2,87.5244,17.972124
601.3,86.731,17.167461
601.4,87.6465,18.071698
601.5,86.853,17.266935
601.6,87.4023,17.804972
601.7,87.0056,17.397009
601.8,87.1887,17.568846
601.9,87.1582,17.527083
602,87.5244,17.88202
602.1,87.4329,17.779257
602.2,87.1887,17.523794
602.3,87.738,18.061831
602.4,86.9751,17.287668
602.5,87.8601,18.161405
602.6,87.0056,17.295642
602.7,87.7686,18.047379
602.8,87.1277,17.395216
602.9,87.677,17.933253
603,87.4939,17.73889
603.1,87.8296,18.063327
603.2,87.4634,17.685864
603.3,87.7075,17.918701
603.4,87.677,17.876938
603.5,87.3108,17.499475
603.6,87.9822,18.159612
603.7,87.3413,17.507449
603.8,87.9517,18.106586
603.9,87.2192,17.362823
604,88.1348,18.26716
604.1,87.7686,17.889697
604.2,87.7686,17.878434
604.3,87.9517,18.050271
604.4,87.8296,17.916908
604.5,87.8906,17.966645
604.6,88.0432,18.107982
604.7,88.5315,18.585019
604.8,87.5854,17.627656
604.9,88.623,18.653993
605,87.4023,17.42203
605.1,88.5315,18.539967
605.2,87.677,17.674204
605.3,88.1958,18.181741
605.4,87.9517,17.926378
605.5,88.2874,18.250815
605.6,88.0737,18.025852
605.7,88.2263,18.167189
605.8,88.3179,18.247526
605.9,87.7686,17.686963
606,88.501,18.4081
606.1,87.7075,17.603337
606.2,88.7451,18.629674
606.3,88.1653,18.038611
606.4,88.3179,18.179948
606.5,88.2874,18.138185
606.6,88.3179,18.157422
606.7,88.623,18.451259
606.8,88.4399,18.256896
606.9,88.7146,18.520333
607,88.2263,18.02077
607.1,89.0198,18.803007
607.2,88.3789,18.150844
607.3,88.6536,18.414281
607.4,88.4705,18.219918
607.5,88.4399,18.178055
607.6,88.6841,18.410992
607.7,88.501,18.216629
607.8,88.8062,18.510566
607.9,88.4399,18.133003
608,88.8367,18.51854
608.1,88.501,18.171577
608.2,89.1724,18.831714
608.3,88.5315,18.179551
608.4,88.8062,18.442988
608.5,88.8672,18.492725
608.6,88.8062,18.420462
608.7,88.8672,18.470199
608.8,88.8062,18.397936
608.9,89.2029,18.783373
609,88.7756,18.34481
609.1,89.3555,18.913447
609.2,88.8977,18.444384
609.3,89.3555,18.890921
609.4,88.9893,18.513458
609.5,89.2639,18.776795
609.6,89.1113,18.612932
609.7,89.2334,18.723769
609.8,89.0503,18.529406
609.9,89.2334,18.701243
610,89.325,18.78158
610.1,89.2029,18.648217
610.2,89.6912,19.125254
610.3,89.5386,18.961391
610.4,89.8438,19.255328
610.5,89.2029,18.603165
610.6,89.8743,19.263302
610.7,89.325,18.702739
610.8,89.7217,19.088176
610.9,89.5386,18.893813
611,89.5386,18.88255
611.1,89.7827,19.115387
611.2,89.5691,18.890524
611.3,90.0269,19.337061
611.4,89.4775,18.776398
611.5,90.1794,19.467035
611.6,89.6301,18.906472
611.7,90.1794,19.444509
611.8,89.7827,19.036546
611.9,89.9658,19.208383
612,89.9963,19.22762
612.1,89.6912,18.911257
612.2,90.0879,19.296694
612.3,89.8132,19.010731
612.4,90.271,19.457268
612.5,89.9048,19.079805
612.6,90.5762,19.739942
612.7,90.0574,19.209879
612.8,90.3931,19.534316
612.9,90.1794,19.309353
613,90.3015,19.42019
613.1,90.271,19.378427
613.2,90.1794,19.275564
613.3,90.332,19.416901
613.4,90.21,19.283638
613.5,90.5151,19.577475
613.6,90.271,19.322112
613.7,90.7898,19.829649
613.8,90.271,19.299586
613.9,90.8203,19.837623
614,90.3015,19.30756
614.1,90.6372,19.631997
614.2,90.4236,19.407134
614.3,90.7288,19.701071
614.4,90.6982,19.659208
614.5,90.3625,19.312245
614.6,90.7898,19.728282
614.7,90.3931,19.320319
614.8,90.8813,19.797256
614.9,90.5762,19.480893
615,91.0034,19.89683
615.1,90.6067,19.488867
615.2,91.0034,19.874304
615.3,90.6372,19.496841
615.4,90.6982,19.546578
615.5,90.5457,19.382815
615.6,90.6067,19.432552
615.7,91.0339,19.848489
615.8,90.7288,19.532126
615.9,91.217,20.009063
616,90.8813,19.6621
616.1,91.217,19.986537
616.2,90.6372,19.395474
616.3,91.1255,19.872511
616.4,90.9424,19.678148
616.5,91.0034,19.727885
616.6,90.8203,19.533522
616.7,90.9119,19.613859
616.8,91.095,19.785696
616.9,91.0034,19.682833
617,91.3391,20.00727
617.1,90.8508,19.507707
617.2,91.3391,19.984744
617.3,90.8203,19.454681
617.4,91.4612,20.084318
617.5,91.095,19.706855
617.6,91.3696,19.970192
617.7,91.1255,19.714829
617.8,91.2781,19.856166
617.9,91.3696,19.936403
618,91.0034,19.55894
618.1,91.5833,20.127577
618.2,91.1865,19.719514
618.3,91.6748,20.196551
618.4,91.3391,19.849588
618.5,91.9495,20.448725
618.6,91.4001,19.888062
618.7,91.7969,20.273599
618.8,91.4917,19.957136
618.9,91.5833,20.037473
619,91.6443,20.08721
619.1,91.6748,20.106447
619.2,91.8884,20.308784
619.3,91.5833,19.992421
619.4,92.0715,20.469358
619.5,91.5222,19.908795
619.6,92.0715,20.446832
619.7,91.7358,20.099869
619.8,92.0105,20.363306
619.9,91.98,20.321543
620,92.0715,20.40178
620.1,91.7664,20.085417
620.2,91.9495,20.257254
620.3,92.1021,20.398591
620.4,91.7664,20.051628
620.5,92.1936,20.467565
620.6,91.8274,20.090102
620.7,92.1936,20.445039
620.8,92.041,20.281176
620.9,92.4072,20.636113
621,92.0105,20.22815
621.1,92.2546,20.460987
621.2,92.1326,20.327724
621.3,92.2546,20.438461
621.4,92.1936,20.366198
621.5,92.1021,20.263435
621.6,92.6208,20.770872
621.7,92.3157,20.454509
621.8,92.7124,20.839946
621.9,92.1936,20.309883
622,92.7429,20.84792
622.1,92.2546,20.348357
622.2,92.6208,20.703294
622.3,92.5293,20.600531
622.4,92.5293,20.589268
622.5,92.4988,20.547505
622.6,92.5598,20.597242
622.7,92.7734,20.799579
622.8,92.3767,20.391616
622.9,92.865,20.868653
623,92.3462,20.33859
623.1,93.0176,20.998727
623.2,92.4988,20.468664
623.3,93.0176,20.976201
623.4,92.6514,20.598738
623.5,92.7429,20.678975
623.6,92.5598,20.484612
623.7,92.6819,20.595449
623.8,92.7734,20.675686
623.9,92.8345,20.725523
624,93.1396,21.01936
624.1,92.8345,20.702997
624.2,93.5059,21.363134
624.3,92.926,20.771971
624.4,93.1091,20.943808
624.5,93.1091,20.932545
624.6,93.1702,20.982382
624.7,93.0786,20.879519
624.8,93.0786,20.868256
624.9,93.3228,21.101193
625,93.0786,20.84573
625.1,93.4143,21.170167
625.2,93.0786,20.823204
625.3,93.5974,21.330741
625.4,93.0786,20.800678
625.5,93.75,21.460815
625.6,93.2617,20.961252
625.7,93.5364,21.224689
625.8,93.5059,21.182926
625.9,93.4143,21.080063
626,93.4753,21.1298
626.1,93.2617,20.904937
626.2,93.6279,21.259874
626.3,93.3838,21.004511
626.4,93.8721,21.481548
626.5,93.3838,20.981985
626.6,93.7805,21.367422
626.7,93.4448,21.020459
626.8,93.6279,21.192296
626.9,93.5059,21.059033
627,93.811,21.35287
627.1,93.75,21.280607
627.2,93.5974,21.116744
627.3,93.8721,21.380181
627.4,93.3838,20.880618
627.5,93.9636,21.449155
627.6,93.4448,20.919092
627.7,94.1162,21.579229
627.8,93.7195,21.171266
627.9,94.1162,21.556703
628,93.811,21.24024
628.1,94.0857,21.503677
628.2,93.811,21.217714
628.3,93.8721,21.267551
628.4,94.1162,21.500388
628.5,93.8721,21.245025
628.6,94.4519,21.813562
628.7,93.9941,21.344499
628.8,94.3604,21.699536
628.9,94.0247,21.352573
629,94.3909,21.70751
629.1,94.0857,21.391047
629.2,94.2078,21.501884
629.3,94.1162,21.399021
629.4,94.0552,21.326758
629.5,94.2078,21.468095
629.6,94.0247,21.273732
629.7,94.4824,21.720169
629.8,94.1467,21.373206
629.9,94.5129,21.728143
630,94.0552,21.25918
630.1,94.5435,21.736217
630.2,94.1162,21.297654
630.3,94.7266,21.896791
630.4,94.4214,21.580328
630.5,94.4824,21.630065
630.6,94.6045,21.740902
630.7,94.3298,21.454939
630.8,94.8486,21.962476
630.9,94.5435,21.646113
631,94.7571,21.84845
631.1,94.4519,21.531987
631.2,94.7571,21.825924
631.3,94.3604,21.417961
631.4,94.6655,21.711798
631.5,94.5435,21.578535
631.6,94.6655,21.689272
631.7,94.9402,21.952709
631.8,94.574,21.575246
631.9,94.9097,21.899683
632,94.6045,21.58322
632.1,94.9402,21.907657
632.2,94.7266,21.682794
632.3,95.1538,22.098731
632.4,94.6655,21.599168
632.5,95.1233,22.045705
632.6,94.8486,21.759742
632.7,94.8486,21.748479
632.8,94.9097,21.798316
632.9,94.9402,21.817553
633,95.0623,21.92839
633.1,94.8181,21.672927
633.2,95.3979,22.241464
633.3,94.8486,21.680901
633.4,95.459,22.280038
633.5,94.7876,21.597375
633.6,95.3369,22.135412
633.7,95.0623,21.849549
633.8,95.3369,22.112886
633.9,95.0623,21.827023
634,95.2454,21.99886
634.1,95.3979,22.140097
634.2,95.1233,21.854234
634.3,95.7031,22.422771
634.4,95.0317,21.740108
634.5,95.6116,22.308745
634.6,95.2454,21.931282
634.7,95.6726,22.347219
634.8,95.4285,22.091856
634.9,95.1538,21.805893
635,95.4895,22.13033
635.1,95.8252,22.454767
635.2,95.7031,22.321404
635.3,95.6421,22.249141
635.4,95.8862,22.481978
635.5,95.7031,22.287615
635.6,96.0083,22.581552
635.7,95.7031,22.265089
635.8,96.2219,22.772626
635.9,95.6421,22.181563
636,96.2219,22.7501
636.1,95.8252,22.342137
636.2,96.0388,22.544474
636.3,96.0083,22.502711
636.4,95.9473,22.430448
636.5,96.2219,22.693785
636.6,95.7642,22.224822
636.7,96.2219,22.671259
636.8,96.0083,22.446396
636.9,96.3135,22.740333
637,96.0693,22.48487
637.1,96.3745,22.778807
637.2,96.2219,22.614944
637.3,96.344,22.725781
637.4,96.1914,22.561918
637.5,96.1914,22.550655
637.6,96.405,22.752992
637.7,96.1609,22.497629
637.8,96.7712,23.096666
637.9,96.344,22.658203
638,96.8323,23.13524
638.1,96.405,22.696677
638.2,96.6187,22.899114
638.3,96.5271,22.796251
638.4,96.8323,23.090188
638.5,96.5881,22.834725
638.6,96.6797,22.915062
638.7,96.7712,22.995299
638.8,96.6492,22.862036
638.9,97.0154,23.216973
639,96.4661,22.65641
639.1,97.2595,23.438547
639.2,96.5576,22.725384
639.3,97.1375,23.294021
639.4,96.7407,22.885958
639.5,96.8933,23.027295
639.6,96.8628,22.985532
639.7,96.9849,23.096369
639.8,96.9543,23.054506
639.9,96.8933,22.982243
640,97.29,23.36768
640.1,96.8018,22.868217
640.2,97.2595,23.314654
640.3,96.8323,22.876191
640.4,97.3816,23.414228
640.5,97.1375,23.158865
640.6,97.3206,23.330702
640.7,97.168,23.166839
640.8,97.2595,23.247076
640.9,97.4426,23.418913
641,97.5342,23.49925
641.1,97.5342,23.487987
641.2,97.1069,23.049424
641.3,97.6257,23.556961
641.4,97.1375,23.057498
641.5,97.8699,23.778635
641.6,97.2595,23.156972
641.7,97.5037,23.389909
641.8,97.3816,23.256546
641.9,97.6868,23.550483
642,97.4731,23.32552
642.1,97.5342,23.375357
642.2,97.7173,23.547194
642.3,97.3511,23.169731
642.4,97.9004,23.707768
642.5,97.5342,23.330305
642.6,98.053,23.837842
642.7,97.5647,23.338279
642.8,98.2056,23.967916
642.9,97.9614,23.712453
643,97.9614,23.70119
643.1,97.9309,23.659427
643.2,97.9309,23.648164
643.3,98.2361,23.942101
643.4,97.9004,23.595138
643.5,98.2056,23.889075
643.6,97.8394,23.511612
643.7,98.2666,23.927549
643.8,97.9004,23.550086
643.9,98.3582,23.996623
644,97.9614,23.58856
644.1,98.5107,24.126597
644.2,98.053,23.657634
644.3,98.2971,23.890471
644.4,98.1445,23.726608
644.5,98.053,23.623845
644.6,98.5413,24.100882
644.7,98.2056,23.753919
644.8,98.6328,24.169856
644.9,98.053,23.578793
645,98.6938,24.20833
645.1,98.3276,23.830867
645.2,98.6633,24.155304
645.3,98.3276,23.808341
645.4,98.5718,24.041278
645.5,98.5413,23.999515
645.6,98.4497,23.896652
645.7,98.6023,24.037989
645.8,98.2971,23.721526
645.9,98.877,24.290163
646,98.6023,24.0042
646.1,99.0601,24.450737
646.2,98.6633,24.042674
646.3,99.0295,24.397611
646.4,98.6023,23.959148
646.5,98.7854,24.130985
646.6,98.7244,24.058722
646.7,98.5718,23.894859
646.8,98.7549,24.066696
646.9,98.6328,23.933333
647,99.0295,24.31877
647.1,98.7244,24.002407
647.2,99.2432,24.509944
647.3,98.7854,24.040881
647.4,99.2126,24.456818
647.5,98.7549,23.987855
647.6,98.9685,24.190192
647.7,98.8464,24.056829
647.8,98.938,24.137166
647.9,99.0601,24.248003
648,98.6633,23.83994
648.1,99.3347,24.500077
648.2,98.877,24.031114
648.3,99.3042,24.447051
648.4,99.1516,24.283188
648.5,99.3958,24.516125
648.6,98.999,24.108062
648.7,99.7314,24.829199
648.8,99.1516,24.238136
648.9,99.2126,24.287873
649,99.3347,24.39871
649.1,99.2737,24.326447
649.2,99.5483,24.589784
649.3,99.3042,24.334421
649.4,99.6704,24.689358
649.5,99.3042,24.311895
649.6,99.884,24.880432
649.7,99.2126,24.197769
649.8,99.9146,24.888506
649.9,99.3652,24.327843
650,99.6704,24.62178
650.1,99.6094,24.549517
650.2,99.5178,24.446654
650.3,99.5178,24.435391
650.4,99.3652,24.271528
650.5,99.8535,24.748565
650.6,99.5483,24.432102
650.7,100.067,24.939539
650.8,99.7314,24.592676
650.9,99.9756,24.825613
651,99.7009,24.53965
651.1,99.9451,24.772587
651.2,99.6704,24.486624
651.3,99.7925,24.597461
651.4,99.9146,24.708298
651.5,99.6094,24.391835
651.6,100.128,24.899172
651.7,99.884,24.643909
651.8,100.342,25.090646
651.9,99.9756,24.712983
652,100.464,25.19012
652.1,100.006,24.720857
652.2,100.281,24.984594
652.3,100.037,24.729331
652.4,100.006,24.687068
652.5,100.372,25.041805
652.6,100.037,24.695542
652.7,100.433,25.080279
652.8,100.067,24.703016
652.9,100.586,25.210753
653,99.9146,24.52809
653.1,100.586,25.188227
653.2,100.159,24.749964
653.3,100.494,25.073701
653.4,100.372,24.940438
653.5,100.555,25.112175
653.6,100.433,24.978912
653.7,100.25,24.784649
653.8,100.677,25.200386
653.9,100.403,24.915123
654,100.83,25.33086
654.1,100.433,24.922597
654.2,101.135,25.613334
654.3,100.586,25.053071
654.4,100.891,25.346808
654.5,100.739,25.183545
654.6,100.677,25.110282
654.7,100.647,25.069019
654.8,100.555,24.965756
654.9,100.952,25.351493
655,100.769,25.15723
655.1,101.166,25.542967
655.2,100.8,25.165704
655.3,101.105,25.459441
655.4,100.861,25.204178
655.5,101.196,25.527915
655.6,100.983,25.303652
655.7,100.739,25.048389
